ID Eleccion;ID Region;Region;Territorio;Candidato(a);Nombre;Paterno;Materno;Sexo;Edad;Rango;ID Partido;Partido
CONCEJALES;5;DE VALPARAISO;QUILLOTA;DANIEL JESUS GUERRERO VALENCIA;DANIEL JESUS;GUERRERO;VALENCIA;MASCULINO;37;35-39;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;5;DE VALPARAISO;QUILLOTA;DANIELA CATALINA CISTERNAS MERIÑO;DANIELA CATALINA;CISTERNAS;MERIÑO;FEMENINO;25;25-29;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;5;DE VALPARAISO;QUILLOTA;EDUARDO ALEJANDRO ALBERTO CORTES INOSTROZA;EDUARDO ALEJANDRO ALBERTO;CORTES;INOSTROZA;MASCULINO;39;35-39;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;EDUARDO ENRIQUE FIGUEROA LIZANA;EDUARDO ENRIQUE;FIGUEROA;LIZANA;MASCULINO;35;35-39;RN;RENOVACION NACIONAL
CONCEJALES;5;DE VALPARAISO;QUILLOTA;EDUARDO ORMAZABAL MAYOL;EDUARDO;ORMAZABAL;MAYOL;MASCULINO;50;50-54;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;ERIC EDUARDO ALARCON COFRE;ERIC EDUARDO;ALARCON;COFRE;MASCULINO;43;40-44;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;ERNESTO VICTOR ROJAS BASAURE;ERNESTO VICTOR;ROJAS;BASAURE;MASCULINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;FRANCISCA LILIANA GONZALEZ ESPINOZA;FRANCISCA LILIANA;GONZALEZ;ESPINOZA;FEMENINO;42;40-44;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;GASTON ANTONIO CORREA SILVA;GASTON ANTONIO;CORREA;SILVA;MASCULINO;43;40-44;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;5;DE VALPARAISO;QUILLOTA;GIOVANNA ALEJANDRA BAHAMONDEZ VERGARA;GIOVANNA ALEJANDRA;BAHAMONDEZ;VERGARA;FEMENINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;GUILLERMO ALEJANDRO CACERES NUÑEZ;GUILLERMO ALEJANDRO;CACERES;NUÑEZ;MASCULINO;29;25-29;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;5;DE VALPARAISO;QUILLOTA;HAROLD ADOLFO BRICEÑO MORAGA;HAROLD ADOLFO;BRICEÑO;MORAGA;MASCULINO;39;35-39;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;HECTOR HERNAN TORRES RODRIGUEZ;HECTOR HERNAN;TORRES;RODRIGUEZ;MASCULINO;63;60-64;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;5;DE VALPARAISO;QUILLOTA;IGNACIO EDUARDO PEREZ CAMPOS;IGNACIO EDUARDO;PEREZ;CAMPOS;MASCULINO;28;25-29;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;5;DE VALPARAISO;QUILLOTA;IVAN ROBINSON RIOS PIZARRO;IVAN ROBINSON;RIOS;PIZARRO;MASCULINO;57;55-59;IND;INDEPENDIENTES
CONCEJALES;5;DE VALPARAISO;QUILLOTA;JAIME IGNACIO LIZAMA GUTIERREZ;JAIME IGNACIO;LIZAMA;GUTIERREZ;MASCULINO;29;25-29;EVOPOLI;EVOLUCION POLITICA
